Key,Item Type,Publication Year,Holiday,latitude,longitude,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
WDH5NRZR,newspaperArticle,1853,Day of Atonement,40.063962,-80.720915,,The Jewish Ceremonies,Wheeling Daily Intelligencer,,2333-858X,,http://chroniclingamerica.loc.gov/lccn/sn86092535/1853-10-14/ed-1/seq-3/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kippur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kippur&andtext=&dateFilterType=range&page=1,,1853-10-14,6/20/16 20:36,6/20/16 20:37,6/20/16 20:36,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1853_Wheeling daily intelligencer_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/EKS2PSAZ/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCXP9PJD,newspaperArticle,1854,Day of Atonement,37.540725,-77.436048,,Day of Atonement (Yom Kipur),The Daily Dispatch,,2157-1260,,http://chroniclingamerica.loc.gov/lccn/sn84024738/1854-09-30/ed-1/seq-2/#date1=1836&index=0&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kipur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kipur&andtext=&dateFilterType=range&page=1,,1854-09-30,6/20/16 20:46,6/20/16 20:47,6/20/16 20:46,,,,,,,,,,,,,"Richmond, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_The daily dispatch.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/ZQQG29UG/seq-2.html,,,Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDU8X86A,newspaperArticle,1855,Day of Atonement,40.712784,-74.005941,,The Hebrew Day of Atonement,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1855-09-23/ed-1/seq-4/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kipur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kipur&andtext=&dateFilterType=range&page=1,,1855-09-23,6/20/16 20:47,6/20/16 20:47,6/20/16 20:47,4,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1855_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/5X8KSDRR/seq-4.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUPK9ARB,newspaperArticle,1861,Day of Atonement,37.540725,-77.436048,,Day of Atonement,The Daily Dispatch,,2157-1260,,http://chroniclingamerica.loc.gov/lccn/sn84024738/1861-09-14/ed-1/seq-2/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kipur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kipur&andtext=&dateFilterType=range&page=1,,1861-09-14,6/20/16 20:47,6/20/16 20:48,6/20/16 20:47,,,,,,,,,,,,,"Richmond, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1861_The daily dispatch.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/P8XA9RED/seq-2.html,,,Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N8GXBAQH,newspaperArticle,1854,Day of Atonement,38.907192,-77.036871,,Day of Atonement,Daily Evening Star,,2328-5907,,http://chroniclingamerica.loc.gov/lccn/sn83045461/1854-10-02/ed-1/seq-3/#date1=1836&index=3&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kipur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kipur&andtext=&dateFilterType=range&page=1,,1854-10-02,6/20/16 20:48,6/20/16 20:48,6/20/16 20:48,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_Daily evening star.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/RGFH3U8D/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D33VKDEF,newspaperArticle,1862,Day of Atonement,34.246539,-80.607024,,The Jewish Day of Atonement,The Camden Confederate,,2379-500X,,http://chroniclingamerica.loc.gov/lccn/sn85042595/1862-10-10/ed-1/seq-2/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1862-10-10,6/20/16 20:51,6/20/16 20:51,6/20/16 20:51,,,,,,,,,,,,,"Camden, South Carolina",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1862_The Camden confederate.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/4X5AEXQW/seq-2.html,,,1861-1865--Newspapers.; Camden (S.C.)--Newspapers.; Kershaw County (S.C.)--Newspapers.; South Carolina--Camden.--fast--(OCoLC)fst01210655; South Carolina.--fast--(OCoLC)fst01204600; South Carolina--History--Civil War; South Carolina--Kershaw County.--fast--(OCoLC)fst01214393; United States.--fast--(OCoLC)fst01204155; United States--History--Civil War,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K8D6VQPH,newspaperArticle,1862,Day of Atonement,38.804836,-77.046921,,[Yom Kippur Notice],Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1862-10-04/ed-1/seq-2/#date1=1836&index=3&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1862-10-04,6/20/16 20:52,6/22/16 17:04,6/20/16 20:52,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1862_Alexandria gazette.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/WERR5XMJ/seq-2.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGR8JABC,newspaperArticle,1863,Day of Atonement,38.804836,-77.046921,,The Hebrew Holidays,Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1863-09-14/ed-1/seq-2/#date1=1836&index=4&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1863-09-14,6/20/16 20:53,6/20/16 20:53,6/20/16 20:53,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1863_Alexandria gazette_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/R5FER77B/seq-2.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GJ6Q9D4Z,newspaperArticle,1864,Day of Atonement,40.063962,-80.720915,,Your Kippour,Daily Intelligencer,,2333-8563,,http://chroniclingamerica.loc.gov/lccn/sn84026845/1864-10-13/ed-1/seq-3/#date1=1836&index=6&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1864-10-13,6/20/16 20:54,6/20/16 20:55,6/20/16 20:54,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1864_Daily intelligencer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/P5JKBK42/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4CGXEEN,newspaperArticle,1862,Day of Atonement,40.063962,-80.720915,,Yom Kipper,Daily Intelligencer,,2333-8563,,http://chroniclingamerica.loc.gov/lccn/sn84026845/1862-09-26/ed-1/seq-3/#date1=1836&index=7&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atone+atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1862-09-26,6/20/16 21:06,6/20/16 21:07,6/20/16 21:06,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1862_Daily intelligencer_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/2QZH6K52/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H62WBF5V,newspaperArticle,1864,Day of Atonement,38.804836,-77.046921,,[Yom Kippur Notice],Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1864-10-10/ed-1/seq-2/#date1=1836&index=8&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1864-10-10,6/20/16 21:07,6/22/16 17:03,6/20/16 21:07,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1864_Alexandria gazette_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/FDBMPFTN/seq-2.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4RCV5Z33,newspaperArticle,1850,Day of Atonement,40.712784,-74.005941,,Most Sacred Day in the Jewish Calendar,New-York Daily Tribune,,2158-2661,,http://chroniclingamerica.loc.gov/lccn/sn83030213/1850-09-16/ed-1/seq-3/#date1=1836&index=9&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+Atonement+day+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1850-09-16,6/20/16 21:07,6/20/16 21:08,6/20/16 21:07,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1850_New-York daily tribune.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/6SFWIBTC/seq-3.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XSZG58KU,newspaperArticle,1852,Day of Atonement,37.540725,-77.436048,,Jewish Solemn Fast Day,The Daily Dispatch,,2157-1260,,http://chroniclingamerica.loc.gov/lccn/sn84024738/1852-09-24/ed-1/seq-2/#date1=1836&index=10&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1852-09-24,6/20/16 21:08,6/20/16 21:09,6/20/16 21:08,,,,,,,,,,,,,"Richmond, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1852_The daily dispatch.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/M4N7MNMQ/seq-2.html,,,Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2WVRCXIK,newspaperArticle,1860,Day of Atonement,40.063962,-80.720915,,Yom Kippur,Daily Intelligencer,,2333-8563,,http://chroniclingamerica.loc.gov/lccn/sn84026845/1860-09-27/ed-1/seq-3/#date1=1836&index=11&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+Atonement+day+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1860-09-27,6/20/16 21:09,6/20/16 21:10,6/20/16 21:09,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1860_Daily intelligencer_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/XUJDGSHV/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9XISVPXN,newspaperArticle,1865,Day of Atonement,38.804836,-77.046921,,[Yom Kippur Notice],Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1865-09-30/ed-1/seq-3/#date1=1836&index=12&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1865-09-30,6/20/16 21:10,6/22/16 17:03,6/20/16 21:10,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_Alexandria gazette_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/6VXMPQ6Q/seq-3.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTWK3Q8P,newspaperArticle,1863,Day of Atonement,40.063962,-80.720915,,Day of Atonement,Daily Intelligencer,,2333-8563,,http://chroniclingamerica.loc.gov/lccn/sn84026845/1863-09-23/ed-1/seq-3/#date1=1836&index=13&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+Atonement+atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1863-09-23,6/20/16 21:10,6/20/16 21:11,6/20/16 21:10,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1863_Daily intelligencer_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/X96MPZWI/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6K49GH24,newspaperArticle,1856,Day of Atonement,40.554507,-81.91792,,The Day of Atonement,Holmes County Republican,,2166-5672,,http://chroniclingamerica.loc.gov/lccn/sn84028820/1856-11-13/ed-1/seq-2/#date1=1836&index=14&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1856-11-13,6/20/16 21:11,6/20/16 21:11,6/20/16 21:11,,,,,,,,,,,,,"Millersburg, Ohio",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1856_Holmes County Republican.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3IHV7MZC/seq-2.html,,,Holmes County (Ohio)--Newspapers.; Millersburg (Ohio)--Newspapers.; Ohio--Holmes County.--fast--(OCoLC)fst01221543; Ohio--Millersburg.--fast--(OCoLC)fst01247596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FZ7WRBFT,newspaperArticle,1861,Day of Atonement,37.540725,-77.436048,,Day of Atonement,The Daily Dispatch,,2157-1260,,http://chroniclingamerica.loc.gov/lccn/sn84024738/1861-09-14/ed-1/seq-2/#date1=1836&index=16&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1861-09-14,6/20/16 21:12,6/20/16 21:12,6/20/16 21:12,,,,,,,,,,,,,"Richmond, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1861_The daily dispatch_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/KHCC5K7E/seq-2.html,,,Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D8ACSTVJ,newspaperArticle,1860,Day of Atonement,38.907192,-77.036871,,Yom Kippur,Evening Star,,2331-9968,,http://chroniclingamerica.loc.gov/lccn/sn83045462/1860-09-24/ed-1/seq-3/#date1=1836&index=17&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+Atonement+day+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1860-09-24,6/20/16 21:13,6/20/16 21:13,6/20/16 21:13,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1860_Evening star.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/UXSNXWW2/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6TPUHX4,newspaperArticle,1860,Day of Atonement,38.804836,-77.046921,,Jewish Festival,Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1860-09-25/ed-1/seq-3/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1860-09-25,6/20/16 21:14,6/20/16 21:15,6/20/16 21:14,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1860_Alexandria gazette_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/Q58MSQ7P/seq-3.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EKEVUFP,newspaperArticle,1865,Day of Atonement,40.712784,-74.005941,,The Jewish Day of Atonement,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1865-09-30/ed-1/seq-5/#date1=1836&index=20&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1865-09-30,6/20/16 21:16,6/20/16 21:17,6/20/16 21:16,5,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_The New York herald_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/HFQEMVM8/seq-5.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGF526I7,newspaperArticle,1858,Day of Atonement,40.063962,-80.720915,,The Day of Atonement,Wheeling Daily Intelligencer,,2333-858X,,http://chroniclingamerica.loc.gov/lccn/sn86092535/1858-09-20/ed-1/seq-3/#date1=1836&index=21&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1858-09-20,6/20/16 21:17,6/20/16 21:17,6/20/16 21:17,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_Wheeling daily intelligencer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/HPSVTBDB/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7TC2CPB6,newspaperArticle,1854,Day of Atonement,40.712784,-74.005941,,A Hebrew Ceremony–Day of Atonement,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1854-10-02/ed-1/seq-4/#date1=1836&index=22&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1854-10-02,6/20/16 21:18,6/20/16 21:18,6/20/16 21:18,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_The New York herald_6.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/RKBPF36D/seq-4.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PU2ANXVN,newspaperArticle,1843,Day of Atonement,38.864514,-83.904094,,Great Festival of the Israelites,Democratic Standard,,2376-1350,,http://chroniclingamerica.loc.gov/lccn/sn83035312/1843-10-17/ed-1/seq-2/#date1=1836&index=24&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1843-10-17,6/20/16 21:19,6/20/16 21:19,6/20/16 21:19,,,,,,,,,,,,,Georgetown Ohio,eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1843_Democratic standard.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/VQM36A6H/seq-2.html,,,Georgetown (Ohio)--Newspapers.; Ohio--Georgetown.--fast--(OCoLC)fst01237634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
